frame,gt_label,gt_x,gt_y,gt_z,nearest_lumen_dist,candidate_id,candidate_x,candidate_y,candidate_z,candidate_vox,candidate_signal
92,591,392.0,197.0,168.0,1.2831,149,392.431,195.836,167.675,6993,109.499
92,602,446.0,242.0,161.0,7.3047,153,446.767,239.504,167.822,5754,106.527
92,657,496.0,366.0,70.0,9.6472,103,496.875,364.461,60.5166,4187,131.846
92,711,557.0,301.0,154.0,4.1477,175,553.698,301.309,151.509,2419,86.3444
93,37,137.0,190.0,98.0,3.8695,14,136.241,189.762,94.2131,5697,165.977
93,59,290.0,249.0,98.0,8.5387,53,290.354,248.292,89.4981,4553,149.659
93,76,196.0,329.0,105.0,6.8529,51,195.583,329.744,98.2004,4927,150.342
93,100,172.0,382.0,105.0,8.737,2,171.07,381.624,96.3208,3843,173.029
93,107,234.0,397.0,98.0,2.7378,16,233.793,396.396,95.3377,5936,165.459
93,155,257.0,203.0,182.0,6.1555,121,256.9,201.782,175.967,3791,127.859
93,164,205.0,161.0,175.0,1.5841,112,204.538,159.525,174.653,1993,131.606
93,171,260.0,132.0,147.0,5.8856,71,260.465,130.843,141.248,4058,145.844
93,179,305.0,137.0,182.0,4.4901,102,306.059,136.02,177.748,4653,136.11
93,186,358.0,171.0,147.0,5.8835,103,356.972,171.003,141.207,3627,135.91
93,203,236.0,150.0,70.0,1.9888,29,235.933,149.384,68.1102,4645,160.026
93,211,246.0,186.0,119.0,4.8619,54,245.674,185.996,114.149,4518,149.476
93,218,327.0,189.0,112.0,2.0171,98,326.725,188.509,110.063,4374,138.831
93,227,295.0,164.0,63.0,7.3162,57,295.194,163.827,55.6884,5283,148.871
93,249,458.0,181.0,84.0,7.2668,80,458.179,180.591,76.7469,5418,143.542
93,292,249.0,234.0,56.0,4.6974,36,249.728,232.889,51.4943,6568,156.316
93,339,315.0,427.0,105.0,7.3917,0,315.687,426.719,97.6457,4504,177.486
93,388,274.0,106.0,119.0,6.0648,22,273.991,106.097,112.936,4927,163.879
93,395,341.0,108.0,91.0,3.8107,10,340.915,107.839,87.1937,4262,168.603
93,403,333.0,105.0,147.0,6.7143,23,333.491,105.582,140.329,6631,162.268
93,451,397.0,121.0,175.0,5.3056,109,397.152,121.121,169.698,5799,132.95
93,557,393.0,378.0,175.0,3.2564,117,392.703,378.392,171.781,5230,129.745
93,566,299.0,231.0,147.0,5.4287,140,299.864,231.129,152.358,5821,118.576
93,579,362.0,269.0,168.0,1.8006,155,361.787,268.095,166.458,5685,109.492
93,591,392.0,195.0,168.0,2.0174,153,392.734,194.54,169.822,5449,109.986
93,602,449.0,243.0,168.0,1.5544,172,449.188,242.115,169.264,2021,96.65
93,711,561.0,300.0,154.0,5.3206,184,556.629,302.909,154.861,4075,88.5154
94,37,138.0,191.0,98.0,2.5843,2,138.258,190.553,95.4678,7154,175.694
94,59,289.0,247.0,91.0,6.5052,43,289.021,247.726,84.5355,6058,152.511
94,76,196.0,327.0,105.0,5.608,62,196.172,326.573,99.4109,6221,147.708
94,100,167.0,380.0,105.0,4.3617,0,167.029,379.669,100.651,4020,179.604
94,107,231.0,394.0,98.0,3.1621,21,230.392,393.784,94.9044,4099,161.839
94,155,252.0,202.0,175.0,1.9993,131,250.501,201.259,176.096,4109,123.141
94,164,200.0,157.0,168.0,3.8979,83,197.954,156.931,164.683,2549,143.139
94,171,265.0,129.0,147.0,1.9162,37,264.518,129.748,145.303,5148,154.051
94,179,307.0,136.0,182.0,6.3955,103,307.602,136.765,175.679,7410,137.095
94,186,359.0,170.0,147.0,8.8429,84,358.01,169.617,138.221,6343,142.738
94,203,243.0,156.0,70.0,5.1456,15,243.793,155.23,64.9745,4670,164.706
94,211,245.0,183.0,119.0,8.6697,39,245.541,183.22,110.35,4108,153.129
94,218,331.0,179.0,112.0,7.509,88,331.252,179.341,104.503,6872,141.117
94,227,298.0,174.0,63.0,8.2973,56,298.479,173.704,54.7218,4135,149.944
94,249,459.0,189.0,84.0,7.992,50,457.602,188.378,76.1558,6623,151.193
94,292,252.0,238.0,56.0,4.2923,29,251.961,238.005,51.7079,4400,158.794
94,339,316.0,428.0,105.0,6.9194,4,316.064,427.944,98.0811,6099,173.617
94,388,284.0,105.0,119.0,5.5635,10,284.02,104.613,113.45,5631,167.697
94,395,341.0,113.0,91.0,7.7164,3,340.124,112.011,83.3975,4619,174.614
94,403,339.0,105.0,140.0,0.5466,26,338.527,104.751,140.114,4321,159.966
94,451,391.0,121.0,175.0,2.6677,110,390.59,120.822,172.37,6050,134.736
94,557,391.0,385.0,168.0,2.7594,149,389.559,383.069,169.345,2142,114.39
94,566,302.0,220.0,154.0,3.3217,151,300.089,221.586,151.794,4815,114.198
94,579,360.0,271.0,161.0,1.9946,169,361.499,272.007,160.153,3072,103.21
94,591,389.0,197.0,168.0,1.14,147,389.222,196.903,169.114,5682,114.719
94,602,445.0,241.0,168.0,1.6065,166,446.201,240.878,166.94,5073,105.821
94,711,554.0,305.0,154.0,5.4117,199,550.798,306.483,158.103,1021,85.5433
95,37,140.0,192.0,98.0,2.4148,13,138.194,191.255,96.5806,4472,169.58
95,59,291.0,249.0,91.0,5.2338,25,289.667,249.05,85.939,4713,163.317
95,76,202.0,321.0,105.0,3.5811,55,202.173,321.922,101.544,7028,151.469
95,100,164.0,376.0,105.0,4.6762,2,163.597,375.392,100.381,6737,178.79
95,107,225.0,398.0,98.0,1.5749,6,225.04,398.533,96.5186,6553,173.281
95,155,243.0,205.0,182.0,5.4995,127,241.224,204.311,176.841,4601,126.038
95,164,196.0,158.0,168.0,2.3648,105,196.51,158.022,165.691,1015,135.135
95,171,268.0,130.0,154.0,3.1767,54,267.264,129.171,151.023,5853,151.482
95,179,316.0,137.0,175.0,1.1671,87,315.413,137.493,174.12,7250,141.116
95,186,358.0,167.0,140.0,2.2627,95,358.379,167.11,137.772,5466,138.227
95,203,249.0,158.0,63.0,1.6144,27,248.535,157.685,64.5136,6572,162.704
95,211,244.0,183.0,112.0,2.7342,43,244.55,183.168,109.327,6892,155.092
95,218,326.0,173.0,105.0,2.7019,77,325.92,173.901,102.454,6742,144.894
95,227,298.0,173.0,63.0,6.8539,40,298.01,173.035,56.1462,6621,156.091
95,249,459.0,192.0,84.0,5.8658,61,458.866,190.533,78.3222,6493,150.421
95,292,261.0,243.0,56.0,4.202,42,261.269,242.714,51.8164,6602,155.121
95,339,318.0,428.0,105.0,7.3898,0,316.881,427.998,97.6954,7852,183.941
95,388,278.0,108.0,126.0,6.7523,19,277.001,108.711,119.36,4203,167.418
95,395,338.0,112.0,91.0,2.708,15,337.324,111.133,88.5252,4375,168.879
95,403,341.0,104.0,140.0,5.0381,20,341.216,103.843,134.969,6972,166.525
95,451,393.0,126.0,175.0,2.8039,111,391.825,126.395,172.485,7023,131.36
95,557,389.0,388.0,168.0,2.1107,109,388.876,389.118,169.786,5477,133.612
95,566,296.0,221.0,154.0,1.2958,163,294.852,221.213,154.562,2920,105.834
95,579,358.0,272.0,161.0,1.6541,153,358.94,273.081,161.827,1790,112.453
95,591,386.0,199.0,175.0,3.5948,157,385.604,199.454,171.456,2201,110.285
95,602,445.0,234.0,168.0,8.9389,164,448.698,232.642,176.024,5769,105.288
95,711,552.0,303.0,154.0,3.1811,194,551.738,303.51,157.129,1072,80.1305
96,37,139.0,193.0,98.0,3.1011,3,138.829,192.463,94.9505,5925,175.993
96,59,287.0,248.0,91.0,6.8645,33,287.421,247.949,84.1486,4697,157.295
96,76,191.0,319.0,98.0,1.4504,46,191.849,318.527,96.9234,7642,153.279
96,107,218.0,398.0,105.0,6.1515,15,217.57,397.508,98.8833,4428,165.255
96,155,238.0,206.0,182.0,4.8827,153,236.804,206.322,177.277,5267,123.324
96,164,194.0,157.0,168.0,6.4174,56,194.905,155.848,161.752,7880,151.466
96,171,269.0,136.0,161.0,3.3556,100,268.702,136.126,157.66,4108,142.808
96,179,320.0,140.0,175.0,1.8655,120,318.329,140.148,174.184,4703,134.562
96,186,355.0,164.0,133.0,1.7555,115,356.406,163.661,133.995,4137,135.501
96,203,248.0,156.0,70.0,2.3902,24,247.854,155.729,67.6297,7602,160.835
96,211,242.0,185.0,112.0,3.7518,30,242.432,184.277,108.344,4343,157.877
96,218,327.0,171.0,105.0,6.8145,66,326.144,170.548,98.2546,5491,149.224
96,227,296.0,175.0,63.0,7.8073,93,296.894,174.106,55.2957,6689,144.537
96,249,456.0,186.0,84.0,4.8927,51,455.688,186.134,79.1191,4715,152.472
96,292,265.0,241.0,56.0,3.5865,102,266.801,241.577,52.9526,5938,142.659
96,339,320.0,428.0,105.0,7.3457,1,320.297,428.623,97.6868,4504,181.537
96,388,272.0,110.0,126.0,3.1983,10,271.39,110.465,122.895,4727,168.833
96,395,337.0,108.0,98.0,1.4517,125,336.387,106.941,97.2189,1495,133.603
96,403,341.0,104.0,140.0,1.8576,57,340.724,103.385,138.269,2515,150.808
96,451,386.0,124.0,175.0,2.9948,130,386.25,122.647,172.34,7407,132.642
96,557,393.0,388.0,168.0,3.9545,107,392.535,388.452,164.099,5007,140.332
96,566,291.0,221.0,161.0,2.7681,168,290.596,220.531,158.302,884,110.425
96,579,364.0,279.0,161.0,4.1219,105,363.775,279.217,156.89,4743,141.282
96,591,389.0,201.0,168.0,1.9474,167,389.136,202.933,167.807,3510,111.203
96,602,448.0,241.0,168.0,2.2638,179,447.327,239.017,168.86,3149,101.203
96,711,556.0,293.0,161.0,4.3839,196,552.872,294.889,158.578,3234,88.2498
97,37,148.0,184.0,91.0,3.3354,5,147.56,184.057,87.6942,4480,176.412
97,59,289.0,255.0,91.0,6.1472,59,288.844,254.052,84.9283,5855,152.158
97,76,189.0,319.0,98.0,2.1554,36,189.509,319.152,95.9111,4930,159.044
97,107,213.0,395.0,105.0,2.4768,88,211.281,395.064,103.218,2527,144.102
97,155,236.0,200.0,175.0,3.6209,149,237.306,200.029,171.623,2653,115.722
97,171,271.0,142.0,168.0,7.8215,89,270.913,141.315,160.209,7267,143.691
97,179,324.0,140.0,175.0,4.3006,119,323.408,140.493,170.769,5117,134.381
97,186,359.0,163.0,140.0,3.7499,96,358.541,161.809,136.474,4253,140.74
97,203,254.0,163.0,70.0,3.4356,31,254.085,162.166,66.6682,5859,160.474
97,211,249.0,185.0,112.0,6.9839,50,250.184,184.633,105.127,4888,154.892
97,218,327.0,168.0,98.0,2.4118,51,326.947,169.006,95.8087,3776,154.886
97,227,305.0,175.0,63.0,8.9603,74,304.764,174.955,54.0429,6482,149.118
97,249,458.0,185.0,91.0,8.2683,32,458.132,184.432,82.7523,4714,160.007
97,292,269.0,242.0,56.0,3.2261,66,269.852,242.297,52.9026,6369,150.974
97,339,316.0,428.0,105.0,7.7116,1,316.439,427.685,97.3074,4094,177.761
97,388,275.0,112.0,133.0,7.031,60,273.47,109.518,126.602,2666,152.06
97,395,335.0,110.0,98.0,6.7854,14,335.955,109.495,91.3011,6291,169.704
97,403,351.0,107.0,133.0,2.8135,18,351.788,106.309,130.389,4192,166.395
97,451,384.0,122.0,175.0,3.9714,108,382.699,122.233,171.255,6537,137.981
97,566,297.0,227.0,161.0,1.9747,151,296.278,228.055,159.495,4353,115.093
97,579,366.0,279.0,154.0,8.541,155,373.903,282.223,154.323,3431,112.37
97,591,392.0,204.0,168.0,1.0722,153,392.316,203.893,169.019,5725,113.276
97,602,453.0,243.0,175.0,2.0914,172,454.466,243.536,176.392,1719,97.1406
97,711,559.0,295.0,161.0,3.2593,188,557.181,296.683,158.883,1873,84.247
98,37,150.0,182.0,91.0,4.1194,14,150.222,182.106,86.888,4460,167.089
98,76,191.0,320.0,105.0,4.4162,36,190.891,319.185,100.661,6639,157.611
98,107,213.0,389.0,112.0,2.1477,32,212.8,390.314,110.313,7247,159.612
98,155,233.0,192.0,182.0,2.6353,134,233.522,192.38,179.445,6064,128.739
98,171,271.0,133.0,161.0,3.4531,65,271.196,132.542,157.583,4755,149.137
98,179,321.0,135.0,175.0,6.2652,121,319.646,133.779,169.006,7471,134.04
98,186,356.0,160.0,140.0,6.1282,109,356.228,160.481,133.895,3948,138.996
98,203,251.0,168.0,70.0,6.0849,51,250.445,168.331,63.9495,6483,153.205
98,211,251.0,183.0,105.0,3.798,41,251.387,183.75,101.297,6032,156.806
98,218,322.0,166.0,98.0,1.7468,33,322.42,165.678,96.3353,4943,159.378
98,227,307.0,180.0,56.0,1.9518,74,307.866,180.31,54.2785,7041,146.51
98,249,452.0,183.0,91.0,1.7437,55,450.845,182.689,89.7312,6172,152.02
98,292,276.0,259.0,56.0,5.2495,60,275.406,257.842,50.9144,4185,150.836
98,339,317.0,429.0,105.0,3.3382,45,316.212,430.039,101.927,2404,155.535
98,388,275.0,110.0,126.0,6.1542,17,274.101,108.51,120.097,5154,166.267
98,395,334.0,110.0,91.0,1.4822,31,333.908,109.09,89.8336,4240,160.33
98,403,353.0,102.0,126.0,4.0187,11,353.454,101.912,122.008,5453,169.841
98,451,376.0,117.0,168.0,2.3874,103,375.52,116.582,165.699,4468,140.898
98,566,292.0,222.0,161.0,3.9281,116,288.871,223.913,162.407,1232,136.599
98,580,336.0,273.0,168.0,3.9407,160,334.419,272.192,164.482,4115,113.303
98,587,398.0,289.0,168.0,4.116,152,398.769,286.712,164.666,3779,120.409
98,591,382.0,208.0,168.0,2.7834,162,383.399,209.164,165.894,4176,112.666
98,602,454.0,236.0,175.0,4.9055,191,453.46,234.692,179.697,945,91.8151
98,711,561.0,292.0,161.0,5.5713,193,560.958,294.638,156.093,3253,88.434
99,37,150.0,185.0,84.0,3.1987,2,150.103,184.8,80.8092,4918,176.481
99,59,290.0,260.0,84.0,3.7584,70,289.722,260.686,80.3152,4104,147.519
99,76,192.0,317.0,112.0,6.0161,49,192.99,317.329,106.075,4925,153.778
99,155,220.0,182.0,182.0,1.9276,104,219.636,182.63,180.215,5698,137.856
99,171,264.0,131.0,161.0,3.5867,57,264.34,130.713,157.441,8025,150.978
99,179,316.0,143.0,168.0,2.1246,115,316.352,142.724,165.923,6619,134.981
99,186,355.0,157.0,133.0,3.4948,111,354.746,157.785,129.604,6685,135.875
99,203,254.0,174.0,63.0,1.069,135,253.99,173.724,61.9673,2482,127.26
99,211,252.0,181.0,105.0,7.0282,40,252.188,181.81,98.0212,4623,156.383
99,218,327.0,168.0,98.0,4.793,46,326.232,167.378,93.31,4454,154.853
99,227,311.0,187.0,56.0,2.6164,62,311.636,186.588,53.4957,6567,149.277
99,249,457.0,175.0,91.0,4.7185,53,455.524,175.868,86.6032,5682,153.025
99,388,273.0,113.0,126.0,6.1632,25,272.482,112.4,119.888,3528,163.284
99,395,327.0,109.0,91.0,2.3069,18,328.909,107.762,91.3804,6070,167.817
99,403,348.0,103.0,126.0,3.151,20,348.719,101.581,123.28,5407,166.805
99,451,370.0,114.0,168.0,1.2656,123,371.007,114.731,167.769,1892,131.539
99,567,261.0,214.0,154.0,2.6502,127,259.489,214.946,152.039,3286,128.873
99,574,302.0,231.0,154.0,9.5579,117,301.432,230.586,144.468,3286,134.616
99,580,333.0,277.0,161.0,1.5437,153,331.979,277.43,162.075,3994,118.441
99,587,398.0,290.0,168.0,2.5133,160,399.63,289.62,166.125,4499,113.865
99,591,384.0,209.0,161.0,5.5417,110,382.291,209.349,155.74,3343,136.274
99,602,454.0,233.0,168.0,11.1054,172,453.435,233.212,179.089,4495,101.899
99,711,568.0,293.0,154.0,2.979,186,566.017,295.223,154.017,4054,92.2066
100,37,149.0,194.0,84.0,7.4411,8,148.853,193.52,76.5759,5382,174.259
100,76,196.0,317.0,112.0,4.0997,52,195.38,317.306,107.959,5962,155.537
100,155,219.0,178.0,182.0,1.8081,97,219.573,178.74,183.547,8030,141.449
100,171,269.0,138.0,168.0,9.0805,89,268.056,135.013,159.477,6979,143.828
100,179,319.0,142.0,168.0,8.5201,126,319.429,142.526,159.507,4373,130.079
100,186,356.0,160.0,133.0,3.4376,93,356.76,160.058,129.648,4394,142.821
100,203,261.0,184.0,63.0,1.1071,59,260.14,183.788,62.3358,6295,153.331
100,211,254.0,185.0,98.0,1.5732,64,255.342,184.884,98.8128,5638,150.935
100,218,324.0,168.0,98.0,6.2872,56,324.382,168.228,91.7286,6863,154.363
100,227,318.0,194.0,63.0,7.2667,70,317.985,194.362,55.7423,6471,148.963
100,249,457.0,176.0,91.0,4.823,68,454.733,176.333,86.756,6438,150.089
100,292,282.0,282.0,56.0,3.5376,57,281.923,282.482,52.4962,4901,153.926
100,388,276.0,112.0,126.0,8.1562,16,275.669,111.915,117.851,6104,170.921
100,395,327.0,113.0,91.0,4.9495,109,328.322,111.979,86.3409,1279,137.677
100,403,351.0,104.0,126.0,6.4705,21,350.618,103.694,119.548,4602,166.865
100,451,363.0,114.0,168.0,3.3313,75,364.293,113.234,165.027,5641,147.921
100,567,253.0,207.0,154.0,4.3529,127,254.273,207.117,149.839,3837,128.849
100,574,306.0,228.0,147.0,3.6932,124,306.342,227.578,143.347,4009,131.065
100,580,331.0,271.0,168.0,4.2392,173,331.76,270.587,163.85,5053,107.635
100,587,401.0,286.0,175.0,3.3356,159,402.444,286.362,172.015,5356,118.367
100,591,380.0,207.0,154.0,1.2819,94,379.814,205.84,154.513,4525,142.354
100,602,454.0,226.0,175.0,7.0099,164,454.146,227.097,168.078,5514,113.378
100,711,563.0,293.0,161.0,3.19,183,563.167,291.013,158.51,3402,95.3592
100,720,446.0,329.0,154.0,7.0827,192,446.001,330.458,160.931,3860,87.67
101,37,148.0,203.0,77.0,6.2657,7,147.473,202.374,70.788,6087,173.2
101,76,193.0,320.0,105.0,1.2403,35,192.214,319.932,105.957,6145,160.648
101,155,216.0,170.0,182.0,3.0387,81,215.715,170.161,178.979,6368,146.158
101,171,270.0,140.0,161.0,2.7114,124,270.781,138.84,163.323,4930,134.156
101,179,313.0,138.0,161.0,3.4407,116,313.7,138.107,157.633,5637,135.807
101,186,359.0,158.0,133.0,3.922,112,360.356,157.756,129.328,3992,137.53
101,203,255.0,190.0,63.0,2.0988,44,254.529,188.796,64.6533,7258,157.754
101,211,253.0,182.0,98.0,3.1216,53,252.335,180.533,100.674,5350,153.404
101,218,323.0,166.0,91.0,3.7585,21,322.126,166.128,87.3468,6677,166.096
101,227,317.0,199.0,63.0,8.7071,55,317.062,200.015,54.3525,3668,153.359
101,249,455.0,174.0,91.0,5.7569,57,453.809,174.883,85.4373,4972,152.459
101,388,274.0,117.0,119.0,4.9424,26,272.939,116.8,114.177,3907,164.027
101,395,319.0,114.0,91.0,8.7319,2,319.153,113.617,82.2778,5582,177.463
101,403,358.0,109.0,126.0,8.6221,25,356.544,108.626,117.51,4280,164.146
101,451,358.0,116.0,168.0,4.9228,126,359.63,115.971,172.645,4257,133.116
101,538,353.0,328.0,168.0,3.504,176,350.482,328.277,165.579,4719,110.206
101,543,296.0,376.0,168.0,3.8014,168,296.475,376.403,164.25,2604,115.962
101,567,246.0,202.0,147.0,1.5998,149,246.213,200.729,146.052,4982,124.979
101,574,303.0,226.0,147.0,5.9665,122,304.171,225.045,141.228,4727,134.326
101,580,327.0,262.0,168.0,4.211,169,325.952,263.235,164.113,4701,114.789
101,587,407.0,285.0,168.0,0.6834,170,406.72,284.764,167.423,5252,114.402
101,592,352.0,202.0,154.0,0.9649,134,351.1,202.288,154.195,3439,130.04
101,597,405.0,214.0,161.0,5.458,142,405.307,214.909,155.627,3377,127.339
101,602,454.0,242.0,168.0,6.2762,150,454.11,241.831,161.727,4808,124.585
101,711,562.0,289.0,154.0,2.947,203,561.152,286.76,155.717,1008,87.0641
101,720,449.0,324.0,154.0,4.0143,200,448.125,322.645,157.676,2985,88.0105
102,37,150.0,205.0,77.0,8.412,9,149.511,204.748,68.606,4441,175.735
102,76,193.0,319.0,105.0,1.6573,158,193.358,317.437,104.581,1340,120.655
102,155,219.0,170.0,182.0,2.2787,150,219.705,169.337,179.937,2325,124.199
102,171,273.0,138.0,168.0,2.437,157,272.843,139.159,165.862,2273,121.491
102,179,315.0,134.0,161.0,8.1667,113,314.134,135.794,153.08,5703,139.424
102,186,364.0,164.0,133.0,6.9557,78,364.219,163.756,126.052,4922,148.52
102,203,259.0,194.0,63.0,4.2864,39,259.47,192.169,59.1529,7697,161.052
102,211,260.0,178.0,98.0,6.0121,54,260.063,178.444,92.0046,3244,157.138
102,218,326.0,165.0,91.0,2.2936,25,324.865,165.002,89.0069,6504,166.424
102,227,325.0,203.0,63.0,7.819,58,324.558,202.936,55.1938,5475,156.188
102,249,457.0,173.0,84.0,3.3356,53,455.044,172.675,81.3177,7314,157.262
102,388,276.0,119.0,119.0,6.1176,17,275.924,118.704,112.89,5210,171.171
102,395,325.0,114.0,84.0,2.5061,5,325.261,113.943,81.5082,4515,178.14
102,403,357.0,105.0,119.0,5.7332,13,356.363,104.124,113.37,5486,174.225
102,451,356.0,111.0,161.0,7.1411,96,356.06,109.81,153.959,4777,144.296
102,538,358.0,330.0,168.0,3.0284,173,355.575,330.706,169.671,3484,114.315
102,567,238.0,199.0,154.0,2.576,175,238.335,198.874,151.449,5287,112.66
102,574,305.0,224.0,147.0,2.6807,140,306.064,223.64,144.566,4806,127.926
102,580,318.0,261.0,168.0,1.6939,155,318.511,261.45,166.449,855,122.877
102,587,406.0,281.0,175.0,1.1602,181,406.052,279.849,175.136,5252,109.57
102,592,351.0,192.0,161.0,4.526,159,349.775,191.676,156.655,4308,120.536
102,597,402.0,218.0,161.0,7.0087,154,400.217,216.19,154.468,4242,123.108
102,603,439.51,227.307,162.998,3.0985,170,439.598,226.936,166.073,3221,115.541
102,606,470.142,244.829,162.657,0.7822,180,469.409,244.891,162.391,3731,109.693
102,711,559.0,281.0,161.0,1.387,196,557.948,280.226,160.533,1454,82.611
103,37,150.0,214.0,70.0,3.4506,17,149.493,212.938,66.7563,6839,167.871
103,155,220.0,170.0,175.0,3.9201,67,217.809,169.417,178.198,7203,150.01
103,171,271.0,143.0,168.0,2.8423,106,270.908,142.303,165.246,4660,138.346
103,179,310.0,132.0,154.0,5.0004,71,309.657,132.257,149.018,6180,148.569
103,186,360.0,161.0,133.0,5.5955,86,359.232,162.056,127.559,6009,143.868
103,203,258.0,203.0,63.0,6.8051,41,258.523,204.084,56.3022,5094,161.194
103,211,257.0,178.0,91.0,1.42,43,257.086,177.74,89.6067,6623,160.283
103,218,324.0,169.0,91.0,4.8957,23,323.212,169.897,86.2521,6673,165.94
103,227,327.0,217.0,63.0,6.2263,32,326.832,217.498,56.7959,7204,163.207
103,249,448.0,173.0,84.0,4.6542,35,446.638,171.307,79.8841,5938,162.537
103,388,274.0,120.0,119.0,4.7398,16,274.148,119.227,114.326,7787,168.246
103,395,313.0,119.0,91.0,8.9634,4,312.767,118.856,82.0408,5764,178.816
103,403,358.0,109.0,112.0,2.1248,55,358.524,108.562,109.988,3606,154.912
103,451,351.0,106.0,161.0,3.3447,102,350.382,105.743,157.723,3122,139.13
103,538,357.0,327.0,175.0,5.5575,174,357.736,326.375,169.527,5223,109.89
103,567,242.0,198.0,154.0,2.6242,153,242.774,198.47,151.537,4078,120.969
103,574,308.0,232.0,154.0,6.8969,159,308.724,231.135,147.196,5202,118.451
103,580,320.0,266.0,168.0,3.6056,176,319.208,266.691,171.449,3778,106.159
103,587,408.0,277.0,175.0,2.2455,171,408.003,277.522,172.816,5479,113.589
103,592,344.0,193.0,161.0,4.0618,147,342.051,193.837,157.536,4201,122.532
103,597,392.0,213.0,154.0,4.0862,165,390.482,212.094,150.316,4313,116.817
103,603,424.0,223.0,168.0,4.277,154,427.33,225.058,169.723,2963,120.649
103,711,559.0,279.0,161.0,1.549,191,558.086,279.352,159.8,1518,82.1975
104,37,150.0,213.0,70.0,4.3577,22,149.546,212.269,65.7281,6687,170.482
104,155,218.0,168.0,175.0,2.1643,180,218.35,168.06,172.865,1464,113.687
104,171,273.0,143.0,175.0,6.6101,95,272.3,141.604,168.577,4939,142.189
104,179,312.0,129.0,154.0,7.1213,73,311.321,128.645,146.92,5188,149.921
104,186,364.0,161.0,133.0,2.3628,85,364.323,161.212,130.669,4068,146.345
104,203,265.0,206.0,63.0,6.9327,47,263.995,206.213,56.1438,4637,161.03
104,211,253.0,169.0,98.0,8.3284,42,252.744,169.413,89.6858,5308,163.231
104,218,320.0,170.0,91.0,5.1608,27,320.298,169.33,85.8916,5578,168.305
104,227,326.0,223.0,63.0,6.5275,53,325.193,223.036,56.5227,4296,158.112
104,249,444.0,172.0,77.0,3.4258,52,443.845,171.068,73.7071,4135,158.176
104,388,270.0,117.0,119.0,6.7028,21,270.047,115.463,112.476,5264,170.954
104,395,311.0,117.0,91.0,7.5157,1,311.276,116.528,83.5042,4830,183.859
104,403,358.0,111.0,112.0,1.8446,38,357.182,109.434,111.47,5097,164.128
104,451,355.0,104.0,154.0,1.3247,82,355.607,103.734,155.147,4000,146.837
104,538,359.0,331.0,175.0,5.327,175,360.041,330.249,169.83,4297,114.729
104,567,239.0,195.0,161.0,10.7997,162,241.42,198.628,151.12,5002,121.423
104,574,320.0,234.0,154.0,6.1509,173,320.174,234.621,147.883,4947,115.257
104,580,322.0,263.0,175.0,4.0589,185,321.794,265.089,171.526,4723,107.993
104,587,413.0,279.0,175.0,2.0997,172,414.019,277.72,173.684,5203,116.675
104,592,342.0,188.0,161.0,1.6878,176,340.609,188.042,160.045,5075,114.629
104,597,394.0,217.0,154.0,4.3647,164,394.197,216.513,149.667,3901,120.759
104,603,424.0,227.0,168.0,1.6197,165,424.319,225.443,168.312,3743,120.717
104,711,560.0,280.0,161.0,2.1617,188,560.117,279.82,158.849,2706,104.16
105,37,153.0,210.0,70.0,1.6353,24,153.275,209.923,68.3898,3998,169.043
105,155,221.0,175.0,175.0,4.4468,106,220.701,176.459,179.19,5620,139.964
105,171,274.0,144.0,175.0,0.6053,94,274.196,143.818,174.457,7691,142.912
105,179,307.0,134.0,154.0,7.9,71,306.971,133.237,146.137,4244,148.969
105,186,365.0,159.0,140.0,8.5602,100,365.53,160.289,131.554,4736,141.554
105,203,269.0,208.0,63.0,6.7184,44,268.986,208.162,56.2836,4722,160.474
105,211,249.0,168.0,91.0,3.6093,15,248.73,167.601,87.423,6906,171.129
105,218,327.0,169.0,91.0,5.8819,136,325.87,168.689,85.236,1262,132.043
105,249,445.0,171.0,77.0,3.1794,43,445.303,171.338,73.8532,6871,160.586
105,388,273.0,117.0,119.0,7.0973,35,272.091,116.271,111.999,4056,163.306
105,395,308.0,117.0,91.0,8.8399,0,307.373,116.679,82.1882,4699,180.926
105,403,359.0,110.0,112.0,2.5721,103,358.058,108.127,110.51,3067,140.965
105,451,345.0,101.0,147.0,0.9457,77,345.133,100.209,147.501,3583,148.013
105,538,359.0,334.0,175.0,6.0035,150,358.434,330.996,169.833,4760,126.929
105,574,322.0,242.0,154.0,1.954,188,321.679,243.927,154.041,2803,112.185
105,580,324.0,266.0,175.0,4.074,196,323.852,269.896,173.818,3830,107.672
105,587,419.0,277.0,175.0,0.773,187,418.845,277.745,174.864,4571,113.74
105,592,331.0,190.0,161.0,4.7809,174,329.408,189.973,156.492,1148,121.755
105,597,390.0,219.0,154.0,4.6062,182,389.516,219.367,149.434,4627,117.629
105,603,419.0,223.0,161.0,3.5622,192,420.959,224.128,163.753,1292,109.04
105,711,550.0,270.0,161.0,3.0968,195,550.503,271.172,158.178,4185,108.084
106,37,155.0,212.0,70.0,4.8423,12,154.155,211.918,65.2327,4538,173.42
106,155,217.0,183.0,175.0,2.3128,122,216.489,182.159,177.093,5541,135.294
106,171,274.0,155.0,175.0,2.1513,130,272.51,156.056,173.863,5972,134.002
106,179,301.0,132.0,154.0,6.1355,63,301.298,132.123,147.873,4937,150.36
106,186,352.0,157.0,133.0,4.2752,66,354.471,156.569,129.538,4862,148.994
